wordId,docId_list
134173,23
134174,23
134175,34
134176,9
134177,43
134178,"43,4,11,17,44,13,2"
134179,"14,44,13"
13418,"10,34"
134180,2
134181,0
134182,6
134183,"31,1,32,4,6,15"
134184,9
134185,"43,16,31,1,19,4,30,41,26,11,23,17,14,18,24,35,42,15,44,33,34,21,12,3,2,9"
134186,23
134187,"43,37,19,5,11,23,8,44,12,13,3,9"
134188,"19,3"
134189,2
13419,10
134190,2
134191,"43,37,5,30,11,23,8,15,33,12,13,9"
134192,15
134193,"11,15"
134194,15
134195,20
134196,12
134197,9
134198,9
134199,12
1342,"19,18,8,22,15,21"
13420,41
134200,18
134201,"30,8,44"
134202,18
134203,"18,9"
134204,"18,8"
134205,34
134206,12
134207,12
134208,"18,12"
134209,"32,4,18,44,3,9"
13421,"19,26,18,35,44"
134210,"19,4,30,38,44,34,21,3,9"
134211,"41,26,18,15,3"
134212,3
134213,"43,32,4,14,15,44,36,2,9"
134214,14
134215,"43,41,15,7,2"
134216,"4,41,9"
134217,"43,19,4,41,6,14,42,15,0,44,36,12,2,9"
134218,"4,17,0,36"
134219,"4,14,36"
13422,18
134220,4
134221,"23,0"
134222,4
134223,"32,4"
134224,0
134225,"43,1,32,19,4,30,38,11,17,22,15,44,36,21,3,2"
134226,17
134227,43
134228,"16,19,21"
134229,"16,1,3"
13423,18
134230,1
134231,"16,1,19,26,11,23,15,21,3,2"
134232,"17,2"
134233,0
134234,"18,39"
134235,"18,36"
134236,"12,2"
134237,18
134238,0
134239,"28,26,12"
13424,"44,21,3"
134240,"30,0"
134241,"4,30,24"
134242,2
134243,35
134244,16
134245,14
134246,0
134247,"43,44"
134248,44
134249,44
13425,"1,35"
134250,"35,0"
134251,18
134252,"43,31,1,32,19,5,40,4,30,41,26,11,23,6,14,18,8,27,24,35,20,15,44,36,33,34,12,13,3,2,9"
134253,18
134254,36
134255,26
134256,18
134257,18
134258,2
134259,"0,12"
13426,44
134260,"18,44,2"
134261,13
134262,12
134263,18
134264,"18,2"
134265,22
134266,39
134267,23
134268,23
134269,"1,19,4,30,11,0,44,33,21,13,3,2"
13427,"5,18"
134270,6
134271,"43,44"
134272,"17,2"
134273,"28,16,19,26,44,2"
134274,33
134275,0
134276,9
134277,18
134278,"28,43,1,32,4,30,41,26,11,23,6,18,24,35,20,15,44,36,33,13,3,2,9"
134279,18
13428,18
134280,2
134281,2
134282,"1,19,30,11,14,22,10,0,44,36,34,3,2,9"
134283,"31,1,32,11,18,20,0,44,34,39,3,9"
134284,0
134285,0
134286,2
134287,"6,20,0"
134288,10
134289,12
13429,8
134290,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134291,12
134292,43
134293,0
134294,0
134295,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134296,44
134297,24
134298,0
134299,"42,0,2,9"
1343,19
13430,19
134300,9
134301,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134302,"12,9"
134303,0
134304,"0,12,9"
134305,"14,36,2"
134306,"28,43,16,31,1,32,19,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,15,0,44,36,33,25,7,34,39,21,12,13,3,2,9"
134307,32
134308,9
134309,2
13431,20
134310,2
134311,2
134312,0
134313,36
134314,"10,0"
134315,0
134316,34
134317,"18,33"
134318,18
134319,"28,43,16,31,1,32,19,40,4,30,41,11,23,6,17,14,8,24,42,20,15,0,44,36,7,34,12,13,3,2,9"
13432,0
134320,7
134321,3
134322,18
134323,"43,31,1,30,38,26,11,23,6,18,24,42,20,0,44,33,7,34,39,12,3,2,9"
134324,"11,33,2"
134325,9
134326,"16,31,1,32,19,4,30,26,11,23,22,35,42,20,15,0,25,7,34,3,2,9"
134327,23
134328,9
134329,9
13433,"0,34"
134330,9
134331,"28,43,16,31,1,32,19,30,41,26,11,23,6,14,8,24,20,0,44,36,7,34,12,3,2,9"
134332,2
134333,41
134334,1
134335,12
134336,6
134337,"38,41,26,15,34"
134338,3
134339,9
13434,"31,1,17,24,33,21"
134340,"28,43,16,31,1,32,19,40,4,30,38,41,26,11,6,17,14,18,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,12,13,3,2,9"
134341,2
134342,2
134343,2
134344,"4,26,18,24,20,15,9"
134345,"16,41"
134346,0
134347,0
134348,"0,12"
134349,"43,16,31,1,32,19,40,4,38,41,26,11,6,17,14,22,24,35,42,15,44,33,7,34,21,12,13,3,2,9"
13435,"23,12,3"
134350,2
134351,13
134352,12
134353,"16,1,19,26,17,20,15,0,33,7,12,2"
134354,"19,38"
134355,0
134356,0
134357,"14,36"
134358,"28,43,16,1,32,19,40,4,30,38,41,26,11,17,14,18,24,35,42,15,0,44,36,33,25,7,34,39,12,13,3,2,9"
134359,2
13436,"0,21"
134360,36
134361,"43,1,19,4,41,26,11,14,10,24,20,0,44,36,25,7,13,3,2"
134362,2
134363,0
134364,0
134365,2
134366,2
134367,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,27,24,35,20,15,0,44,36,33,25,34,12,13,3,2,9"
134368,19
134369,"43,16,1,32,40,26,23,6,18,15,0,44,13,3,2,9"
13437,0
134370,"15,0,3,9"
134371,0
134372,11
134373,4
134374,"43,16,14,35"
134375,"32,4,26,6,14,42,0,13,2"
134376,4
134377,2
134378,2
134379,"30,14,8,34,39,2"
13438,"1,19,23,0,12"
134380,"14,2"
134381,4
134382,13
134383,"16,31,32,30,2"
134384,"0,34,3"
134385,"6,34"
134386,6
134387,2
134388,"23,2"
134389,2
13439,18
134390,"41,23,2"
134391,23
134392,"0,33"
134393,"28,1,32,19,11,23,6,18,27,10,24,15,0,44,33,12,3,2,9"
134394,"31,4,11,6,18,10,44,3"
134395,8
134396,"1,32,19,0,33"
134397,12
134398,12
134399,1
1344,18
13440,1
134400,0
134401,19
134402,19
134403,"17,20,0"
134404,0
134405,"40,39,21,2"
134406,"11,36,3"
134407,14
134408,"6,3"
134409,28
13441,21
134410,23
134411,"4,24,33,2"
134412,43
134413,18
134414,33
134415,0
134416,0
134417,"43,10"
134418,18
134419,0
13442,12
134420,"28,0"
134421,15
134422,"32,33,34"
134423,21
134424,"31,1,26,11,23,22,24,33,3,9"
134425,"43,19,41,23,14,15,0,44,36,2"
134426,"43,31,19,40,41,23,6,14,18,10,24,0,39,2,9"
134427,"41,15,34,2"
134428,41
134429,"43,1,32,6,18,10,35,2"
13443,30
134430,26
134431,2
134432,"43,1,23,6,14,2"
134433,"43,1,4,41,26,17,42,15,12,2"
134434,40
134435,"28,6,2"
134436,15
134437,6
134438,41
134439,"1,0,3"
13444,"19,5,23,17,14,8,0,12,2"
134440,44
134441,"11,2"
134442,20
134443,"43,2"
134444,32
134445,31
134446,34
134447,"16,32,6"
134448,18
134449,"1,11,6,3"
13445,0
134450,"1,14"
134451,0
134452,3
134453,"16,19,18,15,44"
134454,35
134455,"1,29"
134456,14
134457,"31,41,11,6,17,8,35,0,33,12,2"
134458,"40,30,11,44,2"
134459,"31,32,40,26,24,33,2"
13446,0
134460,"6,9"
134461,"31,4,30,41,6,18,35,9"
134462,"32,30,26,23,18,24,20"
134463,"12,2"
134464,0
134465,"26,33"
134466,"31,1,32,40,3"
134467,"31,1,32,40,30,20,0,33,34,12"
134468,12
134469,20
13447,0
134470,32
134471,"6,2"
134472,"18,36"
134473,18
134474,"23,33"
134475,"43,40,41,26,23,17,14,8,7,2,9"
134476,"41,18,15,33,25,34,13,3,9"
134477,"32,24"
134478,6
134479,6
13448,44
134480,"18,33,34,2"
134481,12
134482,0
134483,18
134484,"32,4,41,26,23,14,24,36,33,34,39,2"
134485,6
134486,41
134487,9
134488,9
134489,"30,2"
13449,0
134490,1
134491,4
134492,"18,12"
134493,18
134494,0
134495,0
134496,"31,1,41,0,33"
134497,"1,11,12,2"
134498,0
134499,"4,30,41,22,20,0,7,12"
1345,21
13450,23
134500,12
134501,"12,3"
134502,12
134503,"43,16,19,11,6,33,39,2"
134504,16
134505,6
134506,"16,11,23,15,2"
134507,2
134508,0
134509,"43,31,19"
13451,23
134510,"21,3"
134511,36
134512,40
134513,"31,23,34"
134514,"26,23,24"
134515,"43,41,26,2"
134516,24
134517,34
134518,4
134519,"4,3"
13452,"26,12"
134520,14
134521,0
134522,0
134523,"1,4,14,24,15,33,2"
134524,0
134525,0
134526,"31,11,12,9"
134527,12
134528,36
134529,4
13453,0
134530,"40,4,0,36,12,3"
134531,36
134532,"0,12"
134533,4
134534,18
134535,18
134536,"1,0,44,12"
134537,12
134538,41
134539,12
13454,44
134540,"11,0"
134541,0
134542,26
134543,11
134544,17
134545,17
134546,12
134547,36
134548,"43,16,31,37,1,32,19,40,4,30,38,41,26,11,23,6,17,18,8,22,10,24,35,42,20,15,0,44,33,29,25,7,34,21,12,3,9"
134549,0
13455,43
134550,0
134551,"1,30,9"
134552,0
134553,0
134554,"30,0"
134555,44
134556,"1,4,21"
134557,"43,16,31,19,38,10,20,44,7,12,13,9"
134558,0
134559,32
13456,0
134560,"30,26,11,12,13,9"
134561,2
134562,"2,9"
134563,"43,26,8,34,2,9"
134564,12
134565,12
134566,0
134567,"28,43,16,31,1,32,19,40,4,30,41,26,11,23,6,17,14,18,22,27,10,24,35,42,20,15,0,44,33,25,7,34,12,3,2,9"
134568,"43,1,32,4,41,26,11,6,14,27,24,20,15,0,7,34,12,3,2"
134569,"31,4,23,13"
13457,9
134570,"14,18,34,9"
134571,"43,23,6,7,3"
134572,12
134573,"31,1,19,40,38,26,11,23,6,17,14,18,10,20,15,0,44,36,33,21,3,2,9"
134574,44
134575,20
134576,"43,16,1,32,26,6,0,12,2"
134577,0
134578,"26,33"
134579,33
13458,0
134580,43
134581,36
134582,36
134583,12
134584,0
134585,0
134586,15
134587,0
134588,26
134589,"31,4,30,41,42,12,2"
13459,"30,14,8,10,15,12"
134590,"43,19,4,41,0,44,2"
134591,2
134592,2
134593,14
134594,"1,0,12"
134595,"36,3"
134596,"16,36"
134597,36
134598,"43,31,18,15,33,2"
134599,"28,43,4,18,15"
1346,"1,19,18,22,15,44,21"
13460,"0,12"
134600,15
134601,"43,31,18,8,15"
134602,15
134603,2
134604,0
134605,23
134606,"43,16,37,1,32,19,40,4,30,38,41,26,11,23,6,14,18,8,10,24,35,42,20,15,0,44,33,29,7,34,39,21,12,13,3,2,9"
134607,12
134608,4
134609,4
13461,2
134610,2
134611,4
134612,"1,11,0,34,3,9"
134613,"1,4,0"
134614,3
134615,"11,20,0"
134616,18
134617,"23,6,39,9"
134618,41
134619,16
13462,2
134620,41
134621,"19,40,30,41,26,24,15,33,7,21,12,3"
134622,12
134623,12
134624,33
134625,"1,24,42,20,12,3"
134626,24
134627,36
134628,"1,32,40,20,3"
134629,0
13463,9
134630,0
134631,"43,1,30,11,18,24,0,2,9"
134632,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134633,9
134634,"18,3"
134635,"1,23,22,0,21,3,2,9"
134636,"0,21"
134637,21
134638,11
134639,"26,2"
13464,9
134640,26
134641,26
134642,0
134643,"32,17"
134644,0
134645,"43,16,40,23,6,22,20,15,3,2"
134646,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134647,23
134648,"26,3"
134649,1
13465,0
134650,17
134651,17
134652,17
134653,"1,0,9"
134654,18
134655,1
134656,9
134657,2
134658,0
134659,0
13466,0
134660,0
134661,0
134662,36
134663,34
134664,41
134665,2
134666,41
134667,41
134668,26
134669,26
13467,"16,19,40,41,24,15,44"
134670,"1,19,23,10,0,44,33,21,12,3"
134671,"28,43,1,19,40,4,41,26,11,17,18,15,44,36,33,7,34,13,3,2"
134672,17
134673,36
134674,"28,43,16,1,19,5,40,4,38,41,26,11,6,17,14,18,27,10,35,42,20,15,0,44,29,7,34,39,21,12,13,3,2,9"
134675,12
134676,"43,16,19,5,4,11,17,8,35,20,0,44,3,2,9"
134677,3
134678,"43,16,37,19,38,11,35,15,44,7,21,3,2,9"
134679,"16,37,1,19,4,38,11,42,15,0,7,34,3,2"
13468,0
134680,0
134681,43
134682,"10,0,12,9"
134683,0
134684,"28,43,16,31,19,5,4,38,41,26,11,6,17,14,18,10,35,15,0,44,7,39,21,12,3,2,9"
134685,35
134686,"28,43,37,19,5,38,10,21,12,2,9"
134687,14
134688,19
134689,43
13469,10
134690,"4,2"
134691,2
134692,43
134693,43
134694,43
134695,"30,35,2"
134696,"19,7"
134697,2
134698,"32,19,6,27"
134699,"43,4"
1347,18
13470,10
134700,"43,16,1,19,41,17,15,2"
134701,43
134702,0
134703,"16,41,6"
134704,38
134705,"43,19,4,41,26,11,33,13,2"
134706,"43,41,2"
134707,"16,31,1,32,19,4,30,41,26,11,23,6,17,18,27,24,20,15,0,44,36,7,34,12,13,3,2,9"
134708,14
134709,2
13471,0
134710,"26,10"
134711,16
134712,"0,12"
134713,0
134714,"0,34,12"
134715,0
134716,13
134717,"14,34,12,13,3,2,9"
134718,"41,17,34"
134719,"43,16,37,1,32,4,30,41,26,6,14,18,24,42,15,0,44,36,33,12,13,3,2"
13472,18
134720,"20,13"
134721,0
134722,0
134723,0
134724,0
134725,17
134726,"28,16,31,1,32,19,5,4,30,41,26,11,23,6,14,8,27,10,24,35,20,15,0,44,36,33,7,34,39,12,13,3,2,9"
134727,20
134728,18
134729,9
13473,23
134730,13
134731,13
134732,16
134733,14
134734,39
134735,"1,4,2"
134736,"1,6,15,44,7,13,2"
134737,"43,11,6,24,44,7"
134738,14
134739,17
13474,21
134740,"1,11,6,18,15,44,7,13,3,2"
134741,"41,2"
134742,"43,4"
134743,2
134744,44
134745,"41,0,36,12"
134746,"13,3,2"
134747,2
134748,2
134749,11
13475,31
134750,44
134751,"43,11"
134752,15
134753,"41,18"
134754,13
134755,2
134756,4
134757,18
134758,"14,36"
134759,14
13476,"26,12"
134760,36
134761,"16,1,19,40,4,41,26,23,17,22,24,39,3,2"
134762,"22,39"
134763,"31,33"
134764,"31,1,30,17,22,33,3"
134765,"8,2"
134766,12
134767,"43,1,32,19,4,41,26,11,23,6,18,22,42,20,15,0,44,33,7,12,3,2,9"
134768,"43,41,11,0"
134769,"1,7,3"
13477,0
134770,0
134771,20
134772,"43,31,11,17"
134773,17
134774,"6,15,12,2"
134775,0
134776,"6,22,34"
134777,0
134778,"31,5,6,0"
134779,12
13478,39
134780,0
134781,"30,39"
134782,17
134783,"28,43,16,31,37,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,27,24,35,20,15,0,44,33,29,7,34,21,12,13,3,2,9"
134784,18
134785,31
134786,2
134787,0
134788,11
134789,11
13479,"37,1,0,21,3"
134790,33
134791,4
134792,8
134793,23
134794,12
134795,12
134796,0
134797,43
134798,12
134799,3
1348,18
13480,"4,21"
134800,0
134801,"43,19,40,17,14,15,44,25,2"
134802,"40,17,14,2"
134803,"43,31,19,4,11,6,14,18,15,33,2"
134804,2
134805,"43,19,40,14,24,44,33,2"
134806,19
134807,"19,11,22,15,2"
134808,2
134809,2
13481,"21,13"
134810,14
134811,2
134812,2
134813,"40,2"
134814,2
134815,"43,2"
134816,"19,18,15"
134817,2
134818,2
134819,19
13482,"42,0,3"
134820,29
134821,29
134822,29
134823,"19,40,17,14,2"
134824,2
134825,19
134826,19
134827,"31,19,4,30,6,22,24,15,21"
134828,8
134829,"31,19,30"
13483,"30,34"
134830,"32,33"
134831,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134832,2
134833,0
134834,"39,13"
134835,"1,12"
134836,18
134837,12
134838,2
134839,"41,8,12"
13484,0
134840,1
134841,"0,7"
134842,12
134843,"30,36,2"
134844,"28,43,16,1,32,19,40,4,30,41,26,11,17,14,22,10,24,15,0,44,33,7,34,21,12,13,3,2,9"
134845,2
134846,39
134847,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134848,0
134849,"11,9"
13485,"32,3"
134850,0
134851,9
134852,0
134853,0
134854,0
134855,0
134856,34
134857,18
134858,12
134859,"1,11,7,39,3"
13486,0
134860,44
134861,31
134862,"28,43,16,31,1,32,19,4,30,38,41,26,11,23,17,14,18,22,24,42,20,15,0,44,33,25,7,34,39,21,12,13,3,2,9"
134863,0
134864,"31,1,32,19,30,26,11,23,6,17,8,15,44,36,33,34,21,12,3,2,9"
134865,4
134866,"1,19,21"
134867,2
134868,"16,1,4,38,18,20,0,34,12"
134869,"16,31,1,32,19,4,6,18,24,35,42,20,0,21,12,3,2"
13487,0
134870,"1,19,0,12,3,2"
134871,"43,31,32,19,4,41,26,23,6,17,18,27,15,3,2"
134872,"0,12,3"
134873,"1,19,4,26,11,24,35,42,15,44,34,21,13,3,2"
134874,"23,0"
134875,32
134876,"31,1,19,4,11,44,34,12,3,2,9"
134877,"28,31,1,32,30,41,26,6,8,10,24,20,15,0,33,34,12,3,2,9"
134878,12
134879,35
13488,0
134880,27
134881,"1,30,8,24,20,15,34,12,2"
134882,3
134883,22
134884,"31,1,19,17,35,0,33,12,3,2"
134885,"32,2"
134886,"44,7"
134887,3
134888,20
134889,0
13489,"28,11,23,0,12,3,9"
134890,"43,31,37,1,32,5,30,41,26,11,23,6,17,18,8,35,42,20,15,0,44,33,7,34,12,13,3,2,9"
134891,23
134892,8
134893,23
134894,23
134895,37
134896,5
134897,2
134898,5
134899,"43,8"
1349,"19,4,14,18,22,44,21"
13490,"23,0"
134900,9
134901,8
134902,8
134903,8
134904,9
134905,"28,43,31,37,1,32,19,5,40,30,41,26,11,23,6,18,8,24,35,42,20,0,44,33,34,39,21,12,13,3,2,9"
134906,23
134907,23
134908,23
134909,23
13491,3
134910,5
134911,5
134912,"5,8"
134913,5
134914,"43,15,12"
134915,"4,33"
134916,"31,1,4,11,6,18,44,33,34,39,21,12,3"
134917,"11,21"
134918,0
134919,21
13492,18
134920,"43,19,30,41,11,23,17,18,22,44,33,2,9"
134921,"43,31,1,32,19,30,38,41,26,11,23,6,17,18,8,22,24,15,0,44,34,21,12,3,2,9"
134922,18
134923,"16,1,22,44,21"
134924,12
134925,"7,3"
134926,12
134927,23
134928,44
134929,0
13493,12
134930,"0,34"
134931,17
134932,18
134933,21
134934,12
134935,0
134936,0
134937,0
134938,"31,0,21,12"
134939,"43,1,19,30,41,23,6,18,35,42,20,0,44,34,12,3,2,9"
13494,21
134940,"31,1,19,4,30,38,41,26,11,23,6,14,18,0,44,7,12,3,2,9"
134941,"16,31,1,19,38,41,26,11,8,20,44,7,21,12,3,2"
134942,12
134943,"28,43,16,31,37,1,32,19,4,41,26,11,23,17,18,42,15,0,44,33,7,34,12,3,2,9"
134944,"1,20,15,12,2"
134945,0
134946,12
134947,"43,1,32,40,11,23,18,8,20,15,0,7,39,2"
134948,10
134949,"42,20,0,3"
13495,"23,8"
134950,36
134951,"4,2"
134952,17
134953,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
134954,29
134955,"31,23,18,21"
134956,7
134957,"43,24,15,13"
134958,"43,1,21"
134959,"19,4,30,11,23,15"
13496,0
134960,28
134961,"31,1,32,30,11,20,44,33,3,2,9"
134962,33
134963,"31,32,30,41,6,18,44,29,34,3"
134964,31
134965,"4,26,6,34"
134966,"11,9"
134967,"1,32,4,11,6,42,20,21,2,9"
134968,28
134969,"41,18"
13497,0
134970,18
134971,"28,43,1,19,5,40,4,30,38,26,6,17,14,18,8,22,27,24,20,0,44,7,39,21,12,3,2,9"
134972,0
134973,"31,1,19,40,4,30,41,11,23,6,17,18,8,22,15,0,44,7,34,21,12,3,2,9"
134974,"11,17,18,8,22,44,21,3,2"
134975,18
134976,"43,16,31,1,32,19,5,4,30,38,41,26,11,23,6,17,18,8,22,44,33,34,21,3,9"
134977,23
134978,29
134979,"43,1,32,19,4,30,38,41,26,11,23,6,17,14,18,22,10,24,35,42,20,15,0,44,36,33,7,12,13,3,2,9"
13498,0
134980,0
134981,0
134982,0
134983,"1,5,11,17,22,34,21,9"
134984,"16,19,30,26,24,44,7,13,2"
134985,44
134986,0
134987,"43,36"
134988,"1,26,0,12,3,2,9"
134989,0
13499,"1,0,21"
134990,"22,9"
134991,"43,31,40,26,11,14,24,42,15,0,44,36,7,34,12,13,3,2,9"
134992,0
134993,"43,31,1,32,19,4,30,38,26,11,23,18,10,24,42,15,44,33,7,12,13,3,2,9"
134994,0
134995,26
134996,11
134997,"0,9"
134998,0
134999,36
135,15
1350,"19,18"
13500,11
135000,"31,1,32,19,40,4,30,41,26,11,23,18,0,29,34,39,21,3,2,9"
135001,18
135002,40
135003,26
135004,"43,26,18,15"
135005,33
135006,0
135007,44
135008,18
135009,"31,41"
13501,21
135010,0
135011,"16,1,32,19,4,30,41,26,18,8,22,10,20,0,44,3,9"
135012,12
135013,31
135014,3
135015,"32,4,30,9"
135016,"4,20,34"
135017,2
135018,"1,7"
135019,"29,3"
13502,12
135020,"1,19,5,11,23,8,20,21,2"
135021,27
135022,13
135023,"16,1,32,40,4,6,0,44,34,3"
135024,32
135025,"15,36"
135026,0
135027,40
135028,"1,17,42,0,2"
135029,3
13503,21
135030,2
135031,36
135032,"31,1,32,19,5,4,30,41,26,11,18,22,0,33,7,12,13,2,9"
135033,26
135034,34
135035,"1,19,2"
135036,2
135037,2
135038,"43,16,1,19,38,23,6,8,0,3,2,9"
135039,"28,41,17,34,39,12,2"
13504,"1,19,22,12,2"
135040,2
135041,"41,17,2"
135042,"23,2"
135043,36
135044,"43,19,41,6,17,24,44,21,13,2,9"
135045,"16,1,32,40,4,26,11,23,6,35,15,0,34,39,12,3,2,9"
135046,14
135047,"40,18"
135048,"17,8,44,21,2"
135049,"19,18,2"
13505,0
135050,9
135051,2
135052,9
135053,12
135054,9
135055,"31,1,32,19,5,30,41,23,14,18,8,22,24,35,15,0,44,34,12,13,3,2,9"
135056,"12,9"
135057,9
135058,35
135059,14
13506,0
135060,2
135061,2
135062,"32,33"
135063,9
135064,2
135065,9
135066,2
135067,"28,16,1,11,23,6,15,0,34,3,2,9"
135068,23
135069,9
13507,3
135070,9
135071,16
135072,33
135073,43
135074,18
135075,3
135076,"31,33"
135077,"31,1,32,19,23,6,18,22,0,44,34,39,21,12,3,2"
135078,22
135079,22
13508,0
135080,22
135081,1
135082,12
135083,2
135084,"19,39,2"
135085,19
135086,19
135087,41
135088,"32,41,26,2"
135089,36
13509,0
135090,2
135091,2
135092,3
135093,36
135094,36
135095,12
135096,12
135097,12
135098,12
135099,36
1351,18
13510,"12,2"
135100,36
135101,23
135102,9
135103,12
135104,36
135105,1
135106,"19,18"
135107,"16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,18,8,22,27,24,35,42,20,0,44,36,33,34,39,21,12,13,3,2,9"
135108,11
135109,36
13511,"23,21,3"
135110,0
135111,0
135112,"31,32,4,30,6,17,24,33,29,34,21,12,3,9"
135113,"0,12"
135114,"36,9"
135115,6
135116,"43,18,12"
135117,18
135118,"43,1,32,23,18,22,24,42"
135119,"43,1,32,30,11,23,6,18,22,24,15,3"
13512,23
135120,"43,32,30,11,23,6,18,22,35,15,3,9"
135121,34
135122,22
135123,"43,31,30,23,6,18,15,3,9"
135124,"31,1,32,5,4,30,11,23,6,18,22,35,15,34,21,12,3,9"
135125,23
135126,5
135127,"30,23,0"
135128,3
135129,"43,44"
13513,23
135130,18
135131,"43,2"
135132,44
135133,36
135134,"43,16,31,37,1,32,19,40,4,30,41,26,11,23,6,17,14,18,8,22,27,35,42,20,15,44,33,29,25,7,34,39,21,12,13,3,2,9"
135135,3
135136,3
135137,22
135138,23
135139,18
13514,23
135140,"32,18,22"
135141,27
135142,"43,4,30,11,23,6,15,0,44,33,7,21,12,2"
135143,"43,31,1,40,26,23,6,17,35,20,15,33,25,13,3,9"
135144,9
135145,9
135146,"43,23,6,9"
135147,"43,31,19,23,6,20,15,33,9"
135148,23
135149,"27,0"
13515,23
135150,"32,36"
135151,36
135152,18
135153,"19,7"
135154,14
135155,"31,19,11,15,0"
135156,15
135157,15
135158,"8,12"
135159,"31,1,19,30,11,23,18,8,24,35,15,3,9"
13516,"19,22,3"
135160,2
135161,"28,43,16,31,1,32,19,5,40,4,30,41,26,11,23,6,17,14,18,8,10,24,35,42,15,0,44,33,29,25,34,21,13,3,2,9"
135162,"43,16,31,32,19,40,30,41,26,11,6,17,18,15,0,44,33,7,13,2,9"
135163,"43,19,6,18,2"
135164,18
135165,"28,4"
135166,"31,1,32,19,4,30,11,6,15,33,34"
135167,"31,33"
135168,"31,37,1,40,30,41,26,11,23,14,18,8,24,42,15,7,34,12,13,3,2,9"
135169,15
13517,"26,33"
135170,"16,31,26,14,22,42,3"
135171,"19,24,42,15,7,3"
135172,"34,12"
135173,7
135174,"1,26,23,22,21,3"
135175,"1,23,18,15,21,3,2,9"
135176,"16,31,37,1,5,4,11,23,6,18,22,35,42,15,21,3,2"
135177,23
135178,23
135179,2
13518,"1,21"
135180,"28,16,31,1,32,19,40,30,41,26,11,23,6,17,14,18,10,24,35,42,20,15,0,33,7,34,21,12,13,3,2,9"
135181,"4,2"
135182,2
135183,31
135184,21
135185,17
135186,34
135187,"16,31,37,1,32,19,41,14,8,10,20,15,0,44,33,7,34,21,3,9"
135188,21
135189,9
13519,4
135190,2
135191,"16,32,30,26,15,33,2"
135192,41
135193,0
135194,0
135195,"34,3,9"
135196,2
135197,"43,3"
135198,18
135199,12
1352,18
13520,2
135200,"23,18,15,33"
135201,0
135202,7
135203,23
135204,12
135205,15
135206,18
135207,"41,9"
135208,18
135209,9
13521,14
135210,"16,31,1,32,19,40,4,30,38,23,6,17,18,8,22,35,0,44,29,7,34,39,12,3,2,9"
135211,18
135212,18
135213,"19,0,12,3,2,9"
135214,12
135215,"32,44,3"
135216,44
135217,12
135218,"16,1,32,19,23,6,17,14,18,8,22,44,29,25,21,12,2"
135219,0
13522,15
135220,"20,12"
135221,12
135222,0
135223,0
135224,"19,30,11,22,39,21,9"
135225,"22,39,12"
135226,"16,32,5,4,22,0,33,34,21,12,3,9"
135227,"40,4,3,9"
135228,"26,11,17,14,2,9"
135229,22
13523,12
135230,"41,33"
135231,0
135232,0
135233,"0,34,12,3"
135234,"31,1,19,4,30,38,11,23,6,18,22,42,0,44,33,7,34,39,21,12,3,9"
135235,22
135236,39
135237,39
135238,0
135239,"31,19,5,11,23,17,14,18,22,29,12,2"
13524,0
135240,21
135241,0
135242,"16,31,1,32,19,11,8,44,21,12,3,9"
135243,40
135244,2
135245,"1,3"
135246,40
135247,12
135248,12
135249,"26,11,7"
13525,0
135250,26
135251,36
135252,18
135253,18
135254,23
135255,"41,11,0,44,12,2"
135256,"43,16,26,3,2,9"
135257,6
135258,3
135259,23
13526,"0,2"
135260,15
135261,18
135262,2
135263,33
135264,33
135265,12
135266,36
